,text,directed_at,emotion
5246,"['rt', 'apple', 'open', 'temporary', 'store', '6th', 'congress', 'link']",,No emotion toward brand or product
5247,"['rt', 'apple', 'open', 'temporary', 'store', '6th', 'congress', 'link']",,No emotion toward brand or product
5248,"['rt', 'apple', 'open', 'temporary', 'store', 'interesting', 'link']",Apple,Positive emotion
5250,"['rt', 'apple', 'intel', 'genentech', 'atari', 'ciscoquotsomething', 'venturedquot', 'traces', 'risk', 'takers', 'wrote', 'checks', 'link']",,No emotion toward brand or product
5251,"['rt', 'applequotthe', 'classiest', 'fascist', 'company', 'americaquot', 'kara', 'swisher']",Apple,Negative emotion
5252,"['rt', 'apples', 'pop', 'store', 'ipad2', 'sayeth', 'link']",,No emotion toward brand or product
5253,"['rt', 'apples', 'pop', 'shop', 'lavaca', '6th', 'yes', 'line', 'wraps', 'around', 'block', 'apple', 'store', 'sxsw', 'link']",,No emotion toward brand or product
5254,"['rt', 'apples', 'taking', 'old', 'ipads', 'teach', 'america', 'user', 'gets', 'tax', 'writeoff', 'buy', 'new', 'ipad', 'kinda', 'cool']",Apple,Positive emotion
5255,"['rt', 'arduino', 'android', 'flaming', 'skulls', 'link', 'refrigerator', 'speaks', 'salon', 'k', '330pm']",Android App,Positive emotion
5256,"['rt', 'arduino', 'android', 'flaming', 'skulls', 'link', 'refrigerator', 'speaks', 'salon', 'k', '330pm']",,No emotion toward brand or product
5257,"['rt', 'check', 'maple', 'leaf', 'digital', 'lounge', 'link', 'wwwtokiicom']",,No emotion toward brand or product
5258,"['rt', 'attending', 'want', 'explore', 'check', 'austin', 'link']",,No emotion toward brand or product
5259,"['rt', 'going', 'wish', 'could', 'purchase', 'ipad', '2', 'worry', 'link', 'well', 'played', 'apple', 'well', 'played']",iPad,Positive emotion
5260,"['rt', 'going', 'check', 'popup', 'shop', 'let', 'us', 'know', 'link']",,No emotion toward brand or product
5261,"['rt', 'stupid', 'find', 'game', 'link', 'via', '1amp2', 'link']",,No emotion toward brand or product
5262,"['rt', 'aron', 'pilhofer', 'ny', 'times', 'endorsed', 'html', 'ipad', 'asked', 'us', 'tweet', 'actually', 'said']",,No emotion toward brand or product
5263,"['rt', 'arriving', 'us', 'looking', 'microsim', 'data', 'iphone', 'recommendations']",,No emotion toward brand or product
5264,"['rt', 'search', 'sxsw', 'via', 'twitter', 'work', 'check', 'googles', 'real', 'time', 'search', 'least', 'get', 'results']",Google,Positive emotion
5265,"['rt', 'amp', 'want', 'drink', 'free', 'get', 'ask', 'around', 'iphone', 'app', 'find', 'amp', 'join', 'us', 'drinks']",iPad or iPhone App,Positive emotion
5266,"['rt', 'want', 'win', 'ipad', 'get', 'case']",iPad,Positive emotion
5267,"['rt', 'want', 'win', 'ipad', 'get', 'case', 'link']",,No emotion toward brand or product
5268,"['rt', 'apple', '99', 'marketshare', 'seeing', 'much', 'linux']",,No emotion toward brand or product
5269,"['rt', 'conf', '1', 'every', '200', 'people', 'mac', 'ipad', 'including', 'happened', 'pc', 'becoming', 'obsolete']",,No emotion toward brand or product
5270,"['rt', 'even', 'cabbies', 'tech', 'savvy', 'thats', 'iphone', 'streaming', 'twitter', 'link']",,Positive emotion
5271,"['rt', 'presentation', 'demonstrates', 'pause', 'video', 'new', 'video', 'player', 'pick', 'spot', 'ipad', 'app']",iPad or iPhone App,Positive emotion
5272,"['rt', 'presentation', 'demonstrates', 'pause', 'video', 'new', 'video', 'player', 'pick', 'spot', 'ipad', 'app']",iPad or iPhone App,Positive emotion
5273,"['rt', 'preso', 'demonstrates', 'u', 'pause', 'video', 'new', 'video', 'player', 'amp', 'pick', 'spot', 'ipad', 'app']",,No emotion toward brand or product
5274,"['rt', 'social', 'hackathon', 'session', 'google', 'bing', 'webtrends', 'chzbrgr', 'going', 'figure', 'mplsst', 'paul']",,No emotion toward brand or product
5275,"['rt', 'iphone', 'use', 'free', 'ispyart', 'app', 'send', 'photos', 'link']",,No emotion toward brand or product
5276,"['rt', 'iphone', 'charger', 'best', 'friend']",iPhone,Positive emotion
5277,"['rt', 'apple', 'schools', 'marketing', 'experts', 'link', 'via']",Apple,Positive emotion
5278,"['rt', 'apple', 'schools', 'marketing', 'experts', 'cnet', 'link']",,No emotion toward brand or product
5279,"['rt', 'quotapple', 'comes', 'cool', 'technology', 'ones', 'ever', 'heard', 'dont', 'go', 'conferencesquot']",Apple,Positive emotion
5280,"['rt', 'wan', 'na', 'buy', 'drink', '7pm', 'fado', '4th', 'link', 'join', 'us']",,No emotion toward brand or product
5281,"['rt', 'come', 'hear', 'speak', '40', 'mins', 'designing', 'ipad', 'interfaces', 'new', 'navigation', 'schemas', 'ballrm', '1100am']",,No emotion toward brand or product
5282,"['rt', 'dont', 'forget', 'come', 'startups', 'acc', '9abc', '330', 'cst']",,No emotion toward brand or product
5283,"['rt', 'dont', 'forget', 'come', 'startups', 'acc', '9abc', '330']",,No emotion toward brand or product
5284,"['rt', 'get', 'soundcloud', 'iphone', 'app', 'link', 'start', 'recording', 'use', '4sq', 'geotagging', 'map', 'link']",,No emotion toward brand or product
5285,"['rt', 'join', 'us', 'drink', '2', 'tonight', '7pm', 'fado', 'irish', 'pub', '4th', 'link', 'wed', 'love', 'meet']",,No emotion toward brand or product
5286,"['rt', 'giving', 'away', 'ipad', '2', 'creator', 'popular', 'disc', 'interactive', 'create', 'disc', 'amp', 'share', 'twitter']",,No emotion toward brand or product
5287,"['rt', 'mission', 'download', 'app', 'checkin', 'amp', 'start', 'playing', 'redeem', 'prizes', 'austin', 'hot', 'spots', 'link']",,No emotion toward brand or product
5288,"['rt', 'mission', 'download', 'app', 'checkin', 'amp', 'play', 'redeem', 'prizes', 'austin', 'hot', 'spots', 'link']",,No emotion toward brand or product
5289,"['rt', 'mindtouchers', 'giving', 'ipad', 'demos', 'mindtouch', 'tcs', 'tweet', 'check']",,Positive emotion
5290,"['rt', 'watching', 'dj', 'rock', 'check', 'wwwranaco']",iPad,Positive emotion
5291,"['rt', 'google', '4', 'people', 'work', '7', 'people', 'rather', '7', 'people', 'work', '4']",Google,Positive emotion
5292,"['rt', 'sxsw', 'apple', 'schools', 'marketing', 'experts', 'link']",,No emotion toward brand or product
5293,"['rt', 'sxsw', 'apple', 'schools', 'marketing', 'experts', 'link', 'via']",Apple,Positive emotion
5294,"['rt', 'airport', 'playing', 'fav', 'game', 'quotare', 'going', 'wearing', 'denim', 'denim', 'youre', 'going', 'charging', '3', 'apple', 'products']",,No emotion toward brand or product
5295,"['rt', 'panel', 'quotyour', 'mom', 'ipad', 'designing', 'boomersquot']",,No emotion toward brand or product
5296,"['rt', 'attending', 'austin', 'guide', 'free', 'download', 'itunes', 'link']",,No emotion toward brand or product
5297,"['rt', 'attending', 'designing', 'ipad', 'interfaces', 'new', 'navigation', 'schemas', 'akqas', 'lynn', 'teo', 'ballroom', 'yes', 'hiring']",,No emotion toward brand or product
5298,"['rt', 'audience', 'q', 'prototyping', 'tools', 'use', 'sketchbookssharpie', 'pens', 'photoshop', 'balsamic', 'google', 'docs', 'axsure', 'etc']",,No emotion toward brand or product
5299,"['rt', 'audioboo', 'front', 'apple', 'ipad', '2', 'queue', 'link']",,No emotion toward brand or product
5300,"['rt', 'austin', 'pal', 'lost', 'phone', 'please', 'help', 'rt', 'left', 'white', 'iphone', '4g', 'cab', 'austin', 'internet', 'please', 'help']",,No emotion toward brand or product
5301,"['rt', 'australian', 'business', 'amp', 'notforprofits', 'may', 'interested', 'seo', 'insights', 'google', 'amp', 'bing', 'link']",,No emotion toward brand or product
5302,"['rt', 'available', 'today', 'mobile', 'apps', 'w', 'facebook', 'info', 'link']",,No emotion toward brand or product
5303,"['rt', 'awesome', 'hands', 'review', 'ipad', '2', 'coming', 'tomorrow', 'guest', 'post', 'hes']",iPad,Positive emotion
5304,"['rt', 'awesome', 'new', 'version', 'iphone', 'amp', 'new', 'web', 'site', 'coming', 'want', 'demo', 'meet']",iPad or iPhone App,Positive emotion
5305,"['rt', 'awesome', 'new', 'version', 'iphone', 'new', 'web', 'site', 'coming', 'want', 'demo', 'meet']",iPad or iPhone App,Positive emotion
5306,"['rt', 'awesome', 'new', 'version', 'iphone', 'new', 'web', 'site', 'coming', 'want', 'demo', 'meet', 'pls', 'rt']",iPhone,Positive emotion
5307,"['rt', 'awesome', 'presentation', 'digital', 'magazines', 'link']",,No emotion toward brand or product
5308,"['rt', 'awesome', 'first', 'day', 'approved', 'new', 'app', 'go', 'download', 'check', 'blog', 'quotbig', 'stereoquot']",iPad or iPhone App,Positive emotion
5309,"['rt', 'backupify', 'announces', 'cloudsight', 'search', 'first', 'searchable', 'archive', 'solution', 'social', 'media', 'google', 'apps', 'link']",Other Google product or service,Positive emotion
5310,"['rt', 'bad', 'news', 'update', 'popup', 'apple', 'store', 'ipads', 'sure', 'tomorrow']",,No emotion toward brand or product
5311,"['rt', 'badgeless', 'event', 'free', 'drinks', '���', 'heading', 'free', 'googlesponsored', 'happy', 'hour', 'semantic', 'web', 'austin', 'fogo', 'de', 'ch��o']",Other Google product or service,Positive emotion
5312,"['rt', 'badger', 'angel', 'news', 'link', 'nice', 'one', 'also', 'giving', 'away', 'free', 'ipad', '2', 'link']",,No emotion toward brand or product
5313,"['rt', 'barton', 'hollow', 'free', 'song', 'download', 'amp', 'featured', 'album', '2011', 'featured', 'mix', 'link']",,No emotion toward brand or product
5314,"['rt', 'beautiful', 'day', 'come', 'grab', 'slice', 'two', 'check', 'get', 'deal']",,No emotion toward brand or product
5315,"['rt', 'even', 'begins', 'wins', 'link']",Apple,Positive emotion
5316,"['rt', 'even', 'begins', 'apple', 'wins', 'link']",Apple,Positive emotion
5317,"['rt', 'even', 'begins', 'apple', 'wins', 'link']",Apple,Positive emotion
5318,"['rt', 'even', 'begins', 'apple', 'wins', 'link']",Apple,Positive emotion
5319,"['rt', 'even', 'begins', 'apple', 'wins��', 'link', 'gt', 'gon', 'na', 'get', 'sum', 'via']",Apple,Positive emotion
5320,"['rt', 'behaviour', 'diff', 'lots', 'phone', 'calls', 'using', 'ipadlaptop', 'notsomuch', 'mobiles', 'internets']",,No emotion toward brand or product
5321,"['rt', 'behind', '100s', 'emails', 'give', '1', 'line', 'iphone', 'composed', 'replies']",,No emotion toward brand or product
5322,"['rt', 'ben', 'benieuwd', 'rt', 'interrupt', 'regularly', 'scheduled', 'geek', 'programming', 'big', 'news', 'link']",,No emotion toward brand or product
5323,"['rt', 'best', 'brand', 'marketing', 'ge', 'solar', 'powered', 'carousel', 'rock', 'n', 'roll', 'trailer', 'park', 'apples', 'ipad2', 'popup', 'shop']",,Positive emotion
5324,"['rt', 'best', 'ipad', 'design', 'big', 'chunky', 'elements', 'generous', 'space', 'clarity', 'trumps', 'density', 'tap', 'quality', 'trumps', 'tap', 'quantity']",iPad,Positive emotion
5325,"['rt', 'best', 'pickupline', 'iphone', 'charger']",,No emotion toward brand or product
5326,"['rt', 'best', 'swag', 'ever', 'thanks', 'charging', 'iphone', 'thanks', 'link']",iPhone,Positive emotion
5327,"['rt', 'best', 'thing', 'abt', 'great', 'food', 'amp', 'drink', 'wpatio', 'amp', 'plenty', 'free', 'parking', '510', 'min', 'n', 'quotthe', 'messquot', 'link']",,No emotion toward brand or product
5328,"['rt', 'best', 'thing', 'heard', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5329,"['rt', 'best', 'thing', 'ive', 'heard', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5330,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5331,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'don��', 'cont', 'link']",,No emotion toward brand or product
5333,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5334,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",iPad,Negative emotion
5335,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",iPad,Negative emotion
5336,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",iPad,Negative emotion
5337,"['rt', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot', 'ltamengt']",,Negative emotion
5338,"['rt', 'best', 'thing', 'ive', 'heard', 'wknd', 'quoti', 'gave', 'ipad', '2', 'money', '2', 'relief', 'dont', 'need', 'ipad', '2quot']",,Negative emotion
5339,"['rt', 'best', 'thing', 'ive', 'heard', 'wknd', 'quotgave', 'ipad', '2', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5340,"['rt', 'best', 'thing', 'ive', 'heard', 'wknd', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5341,"['rt', 'better', 'get', 'line', 'rt', 'apple', 'opening', 'temp', 'store', 'downtown', 'austin', 'amp', 'ipad', '2', 'launch', 'link']",Apple,Positive emotion
5342,"['rt', 'big', 'night', 'come', 'party', 'google', 'tonight', 'link', 'bands', 'food', 'art', 'interactive', 'maps', 'cc']",,No emotion toward brand or product
5343,"['rt', 'biggest', 'takeaway', 'thus', 'far', 'bring', 'physical', 'world', 'ipad', 'design', 'amp', 'recreate', 'already', 'learned', 'experiences']",,No emotion toward brand or product
5344,"['rt', 'biomimicry', 'basis', 'design', 'problem', 'solving', 'google', 'studying', 'flocking', 'swarming', 'behavior', 'understand', 'collab', 'brilliant']",Google,Positive emotion
5345,"['rt', 'black', 'white', 'ipad']",,No emotion toward brand or product
5346,"['rt', 'blogger', 'due', 'update', 'google', 'takes', 'action', 'showcase', 'new', 'design', 'link']",Google,Positive emotion
5347,"['rt', 'boooo', 'rt', 'flipboard', 'developing', 'iphone', 'version', 'android', 'says']",,No emotion toward brand or product
5348,"['rt', 'booth', '313', 'still', 'time', 'power', 'challenge', 'ride', 'bike', 'get', 'bottle', 'enter', 'win', 'ipad']",,No emotion toward brand or product
5349,"['ipad', '2s', 'sides', 'want', 'hold', 'please', 'pretty', 'please']",iPad,Positive emotion
5350,"['rt', 'bounced', 'catch', 'googles', 'marissa', 'mayer', 'speak', 'always', 'admired', 'intelligent', 'classy', 'successful']",,Positive emotion
5351,"['rt', 'brilliant', 'move', 'apple', 'even', 'begins', 'apple', 'wins', 'link']",Apple,Positive emotion
5352,"['rt', 'brought', 'google', 'maps', 'rerouted', 'images', 'jcpenney', 'images', 'macys', 'trashy', 'restraunts', 'comment']",Other Google product or service,Negative emotion
5353,"['rt', 'brown', 'paper', 'coming', 'windows', 'popup', 'apple', 'store', 'link']",,No emotion toward brand or product
5354,"['rt', 'building', 'custom', 'android', 'home', 'screen', 'stuff', 'must', 'haves', 'link']",,No emotion toward brand or product
5355,"['rt', 'buying', 'ipad2', 'turn', 'ur', 'ipad1', 'apple', 'store', 'wipes', 'clean', 'donates', 'schools', 'mrs', 'jobs', 'idea']",,Positive emotion
5356,"['rt', 'looking', 'around', 'sxswi', 'would', 'think', 'apple', 'tech', 'company', 'existence']",,No emotion toward brand or product
5357,"['rt', 'calvin', 'geek', 'charlie', 'sheen', 'goddesses']",,No emotion toward brand or product
5358,"['rt', 'calvin', 'geek', 'charlie', 'sheen', 'goddesses']",,No emotion toward brand or product
5359,"['rt', 'cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'via', 'twitter', 'amp', 'iphone', 'link']",,No emotion toward brand or product
5360,"['rt', 'cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'via', 'twitter', 'amp', 'iphone', 'link', 'retweet']",,No emotion toward brand or product
5361,"['rt', 'cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'via', 'twitter', 'amp', 'iphone', 'link']",,No emotion toward brand or product
5362,"['rt', 'cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'via', 'twitter', 'amp', 'iphone', 'link']",,No emotion toward brand or product
5363,"['rt', 'google', 'social', 'may', 'shortly', 'find', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'link']",,No emotion toward brand or product
5364,"['rt', 'cant', 'download', 'free', 'music', 'mix', 'itunes', 'link']",,No emotion toward brand or product
5365,"['rt', 'cant', 'download', 'free', 'music', 'mix', 'itunes', 'link', 'cc']",,No emotion toward brand or product
5366,"['rt', 'cant', 'wait', 'anymore', 'quotgoogle', 'launch', 'major', 'new', 'social', 'network', 'called', 'circlesquot', 'via', 'link']",Other Google product or service,Positive emotion
