,text,directed_at,emotion
5194,"['rt', 'appl', 'two', 'austinarea', 'retail', 'locat', 'anticip', 'gadget', 'link']",,No emotion toward brand or product
5195,"['rt', 'appl', 'head', 'set', 'temporari', 'store', 'austin', 'link']",,No emotion toward brand or product
5196,"['rt', 'appl', 'head', 'sxsw', 'set', 'temporari', 'store', 'austin', 'link', 'ltlt', 'anyon', 'confirm']",,No emotion toward brand or product
5197,"['rt', 'appl', 'quotth', 'classiest', 'fascist', 'compani', 'americaquot', 'say']",Apple,Negative emotion
5198,"['rt', 'appl', 'open', 'popup', 'store', 'austin', 'aapl', 'link']",,No emotion toward brand or product
5199,"['rt', 'appl', 'open', 'store', 'link']",,No emotion toward brand or product
5200,"['rt', 'appl', 'open', 'store', 'link']",,No emotion toward brand or product
5201,"['rt', 'appl', 'open', 'popup', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
5202,"['rt', 'appl', 'open', 'temp', 'store', 'austin', 'link', 'via']",,No emotion toward brand or product
5203,"['rt', 'appl', 'open', 'temp', 'store', 'austin', 'link', 'via']",,No emotion toward brand or product
5204,"['rt', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
5205,"['rt', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
5206,"['rt', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link', 'cc']",,No emotion toward brand or product
5207,"['rt', 'appl', 'quarter', 'music', 'industri', '70', 'digit', 'sale']",Apple,Positive emotion
5208,"['rt', 'appl', 'know', 'game', 'theyr', 'bring', 'ipad2', 'peopl', 'link']",Apple,Positive emotion
5209,"['rt', 'appl', 'like', 'pay', 'that', 'appl', 'like', 'barri', 'diller']",Apple,No emotion toward brand or product
5210,"['rt', 'appl', 'like', 'pay', 'long', 'gadget', 'like', 'mani', 'close', 'system', 'work']",,No emotion toward brand or product
5211,"['rt', 'appl', 'congress', 'nice', 'rt', 'appl', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']",Apple,Positive emotion
5212,"['rt', 'appl', 'open', 'popup', 'store', 'releas', 'ipad', '2', 'amp', 'quit', 'scene', 'geek', 'power', 'link']",iPad,Positive emotion
5213,"['rt', 'appl', 'open', 'popup', 'store', 'releas', 'ipad', '2', 'quit', 'scene', 'geek', 'power', 'link']",iPad,Positive emotion
5214,"['rt', 'appl', 'open', 'pop', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
5215,"['rt', 'appl', 'open', 'pop', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link', 'via']",,No emotion toward brand or product
5216,"['rt', 'appl', 'open', 'downtown', 'austin', 'pop', 'store', 'rt', 'even', 'begin', 'appl', 'win', 'sxsw', 'link']",Apple,Positive emotion
5217,"['rt', 'appl', 'open', 'popup', 'store', 'austin', 'sixth', 'amp', 'congress', 'link']",,No emotion toward brand or product
5218,"['rt', 'appl', 'open', 'popup', 'store', 'ipad', 'launch', 'downtown', 'austin', 'link', 'via']",Apple,Positive emotion
5219,"['rt', 'appl', 'open', 'temporari', 'ipad', '2', 'store', 'handl', 'demand', 'link']",,No emotion toward brand or product
5220,"['rt', 'appl', 'open', 'temporari', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",,No emotion toward brand or product
5221,"['rt', 'appl', 'open', 'quotpopupquot', 'store', 'rt', 'smart', 'well', 'play', 'fruit', 'co', 'link', 'via']",Apple,Positive emotion
5222,"['rt', 'appl', 'open', 'ipad', '2', 'popup', 'store', 'austin', 'could', 'strategi', 'work', 'booksel', 'link']",,No emotion toward brand or product
5223,"['rt', 'appl', 'plan', 'keep', 'austin', 'wire', 'open', 'popup', 'appl', 'store', 'link']",,No emotion toward brand or product
5224,"['rt', 'appl', 'pop', 'store', 'pop', 'genius', 'bar', 'everywher']",Apple,Positive emotion
5225,"['rt', 'appl', 'popup', 'shop', 'cool', 'link']",Apple,Positive emotion
5226,"['rt', 'appl', 'popup', 'store', 'link']",,No emotion toward brand or product
5227,"['rt', 'appl', 'popup', 'store', 'link', 'sat', 'open']",Apple,Positive emotion
5228,"['rt', 'appl', 'put', 'popup', 'store', 'hawk', 'ipad', '2', 'think', 'theyll', 'sell', 'one', 'two', 'link']",,No emotion toward brand or product
5229,"['rt', 'appl', 'sell', 'ipad', '2', 'california', 'great', 'build', 'cult', 'follow', 'link']",,No emotion toward brand or product
5230,"['rt', 'appl', 'set', 'open', 'popup', 'shop', 'austin', '6th', 'amp', 'con', 'sxsw', 'link', 'via']",,No emotion toward brand or product
5231,"['rt', 'appl', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link']",,No emotion toward brand or product
5232,"['rt', 'appl', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link', 'ipad2', 'ground']",,No emotion toward brand or product
5233,"['rt', 'appl', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'theyr', 'go', 'sell', 'ipad2', 'link', 'danger']",,No emotion toward brand or product
5234,"['rt', 'appl', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']",,No emotion toward brand or product
5235,"['rt', 'appl', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'via']",Apple,Positive emotion
5236,"['rt', 'appl', 'set', '5000squarefoot', 'temporari', 'store', 'sell', 'new', 'ipad', 'test', 'potenti', 'traffic', 'link']",,No emotion toward brand or product
5237,"['rt', 'appl', 'set', '5000squarefoot', 'temporari', 'store', 'sell', 'new', 'ipad', 'test', 'potential��', 'link']",,No emotion toward brand or product
5238,"['rt', 'appl', 'set', 'temporari', 'austin', 'store', 'serv', 'hord', 'ipad', '2', 'purchas', 'link']",,No emotion toward brand or product
5239,"['rt', 'appl', 'set', 'temp', 'store', 'sell', 'crazi', 'brilliant', 'conveni', 'link']",iPad,Positive emotion
5240,"['rt', 'appl', 'store', 'downtown', 'austin', 'open', 'til', 'midnight']",,No emotion toward brand or product
5241,"['rt', 'appl', 'store', 'line', 'block', 'week', 'long', 'amaz']",Apple,Positive emotion
5242,"['rt', 'appl', 'popup', 'store', 'south', 'south', 'west', 'link']",,No emotion toward brand or product
5243,"['rt', 'appl', 'open', 'popup', 'store', 'downtown', 'austin', '1st', 'floor', 'bldg', '6th', 'amp', 'congress', 'ipad', '2', 'launch']",,No emotion toward brand or product
5244,"['rt', 'appl', 'open', 'popup', 'shop', 'sxsw', 'report', 'link']",,No emotion toward brand or product
5245,"['rt', 'appl', 'open', 'popup', 'shop', 'sxsw', 'report', 'link']",,Positive emotion
5246,"['rt', 'appl', 'open', 'temporari', 'store', '6th', 'congress', 'link']",,No emotion toward brand or product
5247,"['rt', 'appl', 'open', 'temporari', 'store', '6th', 'congress', 'link']",,No emotion toward brand or product
5248,"['rt', 'appl', 'open', 'temporari', 'store', 'interest', 'link']",Apple,Positive emotion
5249,"['rt', 'appl', 'googl', 'intel', 'go', 'gaga', 'go', 'game', 'link', 'cc']",,I can't tell
5250,"['rt', 'appl', 'intel', 'genentech', 'atari', 'ciscoquotsometh', 'venturedquot', 'trace', 'risk', 'taker', 'wrote', 'check', 'link']",,No emotion toward brand or product
5251,"['rt', 'applequotth', 'classiest', 'fascist', 'compani', 'americaquot', 'kara', 'swisher']",Apple,Negative emotion
5252,"['rt', 'appl', 'pop', 'store', 'ipad2', 'sayeth', 'link']",,No emotion toward brand or product
5253,"['rt', 'appl', 'pop', 'shop', 'lavaca', '6th', 'yes', 'line', 'wrap', 'around', 'block', 'appl', 'store', 'sxsw', 'link']",,No emotion toward brand or product
5254,"['rt', 'appl', 'take', 'old', 'ipad', 'teach', 'america', 'user', 'get', 'tax', 'writeoff', 'buy', 'new', 'ipad', 'kinda', 'cool']",Apple,Positive emotion
5255,"['rt', 'arduino', 'android', 'flame', 'skull', 'link', 'refriger', 'speak', 'salon', 'k', '330pm']",Android App,Positive emotion
5256,"['rt', 'arduino', 'android', 'flame', 'skull', 'link', 'refriger', 'speak', 'salon', 'k', '330pm']",,No emotion toward brand or product
5257,"['rt', 'check', 'mapl', 'leaf', 'digit', 'loung', 'link', 'wwwtokiicom']",,No emotion toward brand or product
5258,"['rt', 'attend', 'want', 'explor', 'check', 'austin', 'link']",,No emotion toward brand or product
5259,"['rt', 'go', 'wish', 'could', 'purchas', 'ipad', '2', 'worri', 'link', 'well', 'play', 'appl', 'well', 'play']",iPad,Positive emotion
5260,"['rt', 'go', 'check', 'popup', 'shop', 'let', 'u', 'know', 'link']",,No emotion toward brand or product
5261,"['rt', 'stupid', 'find', 'game', 'link', 'via', '1amp2', 'link']",,No emotion toward brand or product
5262,"['rt', 'aron', 'pilhof', 'ny', 'time', 'endors', 'html', 'ipad', 'ask', 'u', 'tweet', 'actual', 'said']",,No emotion toward brand or product
5263,"['rt', 'arriv', 'u', 'look', 'microsim', 'data', 'iphon', 'recommend']",,No emotion toward brand or product
5264,"['rt', 'search', 'sxsw', 'via', 'twitter', 'work', 'check', 'googl', 'real', 'time', 'search', 'least', 'get', 'result']",Google,Positive emotion
5265,"['rt', 'amp', 'want', 'drink', 'free', 'get', 'ask', 'around', 'iphon', 'app', 'find', 'amp', 'join', 'u', 'drink']",iPad or iPhone App,Positive emotion
5266,"['rt', 'want', 'win', 'ipad', 'get', 'case']",iPad,Positive emotion
5267,"['rt', 'want', 'win', 'ipad', 'get', 'case', 'link']",,No emotion toward brand or product
5268,"['rt', 'appl', '99', 'marketshar', 'see', 'much', 'linux']",,No emotion toward brand or product
5269,"['rt', 'conf', '1', 'everi', '200', 'peopl', 'mac', 'ipad', 'includ', 'happen', 'pc', 'becom', 'obsolet']",,No emotion toward brand or product
5270,"['rt', 'even', 'cabbi', 'tech', 'savvi', 'that', 'iphon', 'stream', 'twitter', 'link']",,Positive emotion
5271,"['rt', 'present', 'demonstr', 'paus', 'video', 'new', 'video', 'player', 'pick', 'spot', 'ipad', 'app']",iPad or iPhone App,Positive emotion
5272,"['rt', 'present', 'demonstr', 'paus', 'video', 'new', 'video', 'player', 'pick', 'spot', 'ipad', 'app']",iPad or iPhone App,Positive emotion
5273,"['rt', 'preso', 'demonstr', 'u', 'paus', 'video', 'new', 'video', 'player', 'amp', 'pick', 'spot', 'ipad', 'app']",,No emotion toward brand or product
5274,"['rt', 'social', 'hackathon', 'session', 'googl', 'bing', 'webtrend', 'chzbrgr', 'go', 'figur', 'mplsst', 'paul']",,No emotion toward brand or product
5275,"['rt', 'iphon', 'use', 'free', 'ispyart', 'app', 'send', 'photo', 'link']",,No emotion toward brand or product
5276,"['rt', 'iphon', 'charger', 'best', 'friend']",iPhone,Positive emotion
5277,"['rt', 'appl', 'school', 'market', 'expert', 'link', 'via']",Apple,Positive emotion
5278,"['rt', 'appl', 'school', 'market', 'expert', 'cnet', 'link']",,No emotion toward brand or product
5279,"['rt', 'quotappl', 'come', 'cool', 'technolog', 'one', 'ever', 'heard', 'dont', 'go', 'conferencesquot']",Apple,Positive emotion
5280,"['rt', 'wan', 'na', 'buy', 'drink', '7pm', 'fado', '4th', 'link', 'join', 'u']",,No emotion toward brand or product
5281,"['rt', 'come', 'hear', 'speak', '40', 'min', 'design', 'ipad', 'interfac', 'new', 'navig', 'schema', 'ballrm', '1100am']",,No emotion toward brand or product
5282,"['rt', 'dont', 'forget', 'come', 'startup', 'acc', '9abc', '330', 'cst']",,No emotion toward brand or product
5283,"['rt', 'dont', 'forget', 'come', 'startup', 'acc', '9abc', '330']",,No emotion toward brand or product
5284,"['rt', 'get', 'soundcloud', 'iphon', 'app', 'link', 'start', 'record', 'use', '4sq', 'geotag', 'map', 'link']",,No emotion toward brand or product
5285,"['rt', 'join', 'u', 'drink', '2', 'tonight', '7pm', 'fado', 'irish', 'pub', '4th', 'link', 'wed', 'love', 'meet']",,No emotion toward brand or product
5286,"['rt', 'give', 'away', 'ipad', '2', 'creator', 'popular', 'disc', 'interact', 'creat', 'disc', 'amp', 'share', 'twitter']",,No emotion toward brand or product
5287,"['rt', 'mission', 'download', 'app', 'checkin', 'amp', 'start', 'play', 'redeem', 'prize', 'austin', 'hot', 'spot', 'link']",,No emotion toward brand or product
5288,"['rt', 'mission', 'download', 'app', 'checkin', 'amp', 'play', 'redeem', 'prize', 'austin', 'hot', 'spot', 'link']",,No emotion toward brand or product
5289,"['rt', 'mindtouch', 'give', 'ipad', 'demo', 'mindtouch', 'tc', 'tweet', 'check']",,Positive emotion
5290,"['rt', 'watch', 'dj', 'rock', 'check', 'wwwranaco']",iPad,Positive emotion
5291,"['rt', 'googl', '4', 'peopl', 'work', '7', 'peopl', 'rather', '7', 'peopl', 'work', '4']",Google,Positive emotion
5292,"['rt', 'sxsw', 'appl', 'school', 'market', 'expert', 'link']",,No emotion toward brand or product
5293,"['rt', 'sxsw', 'appl', 'school', 'market', 'expert', 'link', 'via']",Apple,Positive emotion
5294,"['rt', 'airport', 'play', 'fav', 'game', 'quotar', 'go', 'wear', 'denim', 'denim', 'your', 'go', 'charg', '3', 'appl', 'product']",,No emotion toward brand or product
5295,"['rt', 'panel', 'quotyour', 'mom', 'ipad', 'design', 'boomersquot']",,No emotion toward brand or product
5296,"['rt', 'attend', 'austin', 'guid', 'free', 'download', 'itun', 'link']",,No emotion toward brand or product
5297,"['rt', 'attend', 'design', 'ipad', 'interfac', 'new', 'navig', 'schema', 'akqa', 'lynn', 'teo', 'ballroom', 'yes', 'hire']",,No emotion toward brand or product
5298,"['rt', 'audienc', 'q', 'prototyp', 'tool', 'use', 'sketchbookssharpi', 'pen', 'photoshop', 'balsam', 'googl', 'doc', 'axsur', 'etc']",,No emotion toward brand or product
5299,"['rt', 'audioboo', 'front', 'appl', 'ipad', '2', 'queue', 'link']",,No emotion toward brand or product
5300,"['rt', 'austin', 'pal', 'lost', 'phone', 'pleas', 'help', 'rt', 'left', 'white', 'iphon', '4g', 'cab', 'austin', 'internet', 'pleas', 'help']",,No emotion toward brand or product
5301,"['rt', 'australian', 'busi', 'amp', 'notforprofit', 'may', 'interest', 'seo', 'insight', 'googl', 'amp', 'bing', 'link']",,No emotion toward brand or product
5302,"['rt', 'avail', 'today', 'mobil', 'app', 'w', 'facebook', 'info', 'link']",,No emotion toward brand or product
5303,"['rt', 'awesom', 'hand', 'review', 'ipad', '2', 'come', 'tomorrow', 'guest', 'post', 'he']",iPad,Positive emotion
5304,"['rt', 'awesom', 'new', 'version', 'iphon', 'amp', 'new', 'web', 'site', 'come', 'want', 'demo', 'meet']",iPad or iPhone App,Positive emotion
5305,"['rt', 'awesom', 'new', 'version', 'iphon', 'new', 'web', 'site', 'come', 'want', 'demo', 'meet']",iPad or iPhone App,Positive emotion
5306,"['rt', 'awesom', 'new', 'version', 'iphon', 'new', 'web', 'site', 'come', 'want', 'demo', 'meet', 'pls', 'rt']",iPhone,Positive emotion
5307,"['rt', 'awesom', 'present', 'digit', 'magazin', 'link']",,No emotion toward brand or product
5308,"['rt', 'awesom', 'first', 'day', 'approv', 'new', 'app', 'go', 'download', 'check', 'blog', 'quotbig', 'stereoquot']",iPad or iPhone App,Positive emotion
5309,"['rt', 'backupifi', 'announc', 'cloudsight', 'search', 'first', 'searchabl', 'archiv', 'solut', 'social', 'medium', 'googl', 'app', 'link']",Other Google product or service,Positive emotion
5310,"['rt', 'bad', 'news', 'updat', 'popup', 'appl', 'store', 'ipad', 'sure', 'tomorrow']",,No emotion toward brand or product
5311,"['rt', 'badgeless', 'event', 'free', 'drink', '���', 'head', 'free', 'googlesponsor', 'happi', 'hour', 'semant', 'web', 'austin', 'fogo', 'de', 'ch��o']",Other Google product or service,Positive emotion
5312,"['rt', 'badger', 'angel', 'news', 'link', 'nice', 'one', 'also', 'give', 'away', 'free', 'ipad', '2', 'link']",,No emotion toward brand or product
5313,"['rt', 'barton', 'hollow', 'free', 'song', 'download', 'amp', 'featur', 'album', '2011', 'featur', 'mix', 'link']",,No emotion toward brand or product
5314,"['rt', 'beauti', 'day', 'come', 'grab', 'slice', 'two', 'check', 'get', 'deal']",,No emotion toward brand or product
5315,"['rt', 'even', 'begin', 'win', 'link']",Apple,Positive emotion
5316,"['rt', 'even', 'begin', 'appl', 'win', 'link']",Apple,Positive emotion
5317,"['rt', 'even', 'begin', 'appl', 'win', 'link']",Apple,Positive emotion
5318,"['rt', 'even', 'begin', 'appl', 'win', 'link']",Apple,Positive emotion
5319,"['rt', 'even', 'begin', 'appl', 'wins��', 'link', 'gt', 'gon', 'na', 'get', 'sum', 'via']",Apple,Positive emotion
5320,"['rt', 'behaviour', 'diff', 'lot', 'phone', 'call', 'use', 'ipadlaptop', 'notsomuch', 'mobil', 'internet']",,No emotion toward brand or product
5321,"['rt', 'behind', '100', 'email', 'give', '1', 'line', 'iphon', 'compos', 'repli']",,No emotion toward brand or product
5322,"['rt', 'ben', 'benieuwd', 'rt', 'interrupt', 'regular', 'schedul', 'geek', 'program', 'big', 'news', 'link']",,No emotion toward brand or product
5323,"['rt', 'best', 'brand', 'market', 'ge', 'solar', 'power', 'carousel', 'rock', 'n', 'roll', 'trailer', 'park', 'appl', 'ipad2', 'popup', 'shop']",,Positive emotion
5324,"['rt', 'best', 'ipad', 'design', 'big', 'chunki', 'element', 'generous', 'space', 'clariti', 'trump', 'densiti', 'tap', 'qualiti', 'trump', 'tap', 'quantiti']",iPad,Positive emotion
5325,"['rt', 'best', 'pickuplin', 'iphon', 'charger']",,No emotion toward brand or product
5326,"['rt', 'best', 'swag', 'ever', 'thank', 'charg', 'iphon', 'thank', 'link']",iPhone,Positive emotion
5327,"['rt', 'best', 'thing', 'abt', 'great', 'food', 'amp', 'drink', 'wpatio', 'amp', 'plenti', 'free', 'park', '510', 'min', 'n', 'quotth', 'messquot', 'link']",,No emotion toward brand or product
5328,"['rt', 'best', 'thing', 'heard', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
5329,"['rt', 'best', 'thing', 'ive', 'heard', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",,No emotion toward brand or product
